,img_src,title,link,id,developer_link,developer_name,description,price_inapp,category,num_downloads,num_downloads_approx,published,published_timestamp,pegi,filesize,os,software,price,rating
0,https://lh3.googleusercontent.com/VnmCQlMIEtzfZI2ivx_5-eVhhnosH-eQ67p0RWwc8TpbD_jehkUxOejva-oEPcJ8OVi0,Temple Run 2,https://play.google.com/store/apps/details?id=com.imangi.templerun2&hl=nl&gl=nl,com.imangi.templerun2,https://play.google.com/store/apps/developer?id=Imangi+Studios,Imangi Studios,"With over a zillion downloads, Temple Run redefined mobile gaming. Now get more of the exhilarating running, jumping, turning and sliding you love in Temple Run 2!<br><br>Navigate perilous cliffs, zip lines, mines and forests as you try to escape with the cursed idol. How far can you run?!<br><br>FEATURES<br><br>★ Beautiful new graphics<br>★ Gorgeous new organic environments<br>★ New obstacles<br>★ More powerups<br>★ More achievements<br>★ Special powers for each character<br>★ Bigger monkey!!!<br><br>Become a fan of Temple Run on Facebook:<br>http://www.facebook.com/TempleRun<br><br>Follow Temple Run on Twitter:<br>https://twitter.com/TempleRun","€ 1,09 - € 54,99 per item",GAME_ACTION,784274570,500000000,Wed Aug 26 00:39:35 2020,1598386175,PEGI 7,83M,4.1 en hoger,1.69.1,0 USD,4.223144
1,https://lh3.googleusercontent.com/hZsC5eP05OC3HeGuOVivBgsCTQZIqkm-6rViFTNuimz_wtxOtZIEM0zLodtkw1QZLg,Subway Princess Runner,https://play.google.com/store/apps/details?id=com.rioo.runnersubway&hl=nl&gl=nl,com.rioo.runnersubway,https://play.google.com/store/apps/dev?id=6936794375735348055,Ivy,"<b>Subway princess runner, Bus run, forest rush with addictive endless running game</b>!<br>Rush as fast as you can, dodge the oncoming trains and buses. Careful the rolling wood in the forest! Intuitive controls to run left or right, jump in the sky to obtain more coins, excited slide to safety!<br><br>Help your loved beautiful princess to escape the police! Use skateboard after double tapping, experience the unique board in the subway. <b>Challenge the highest score of the rank with the world players or share scores in friend list</b>.<br><b>Unlock level to get more score multiple</b>.<b>Gain experience to unlock your level</b> by complete missions or boxes. the more score multiplier you are, the higher score you get.<br><br>Subway princess runner is an endless princess running game, to be the best runner, save the beautiful princess. Unlock the level to get more characters, Get more and more diamond or coins as you can🏃!<br><br>How to play:<br>👉Dodge the oncoming trains, buses and more obstacles<br>👉Score multiple is related with the level<br>👉Unlock level, collect experience,<br>👉Gain experience by complete missions or boxes<br>👉Highest score with responsive control, dodge in advance<br>👉Learn to use prop, upgrade it to increase power-up duratio<br><br>🏃Subway Princess Runner Features:<br>.<b>Snow subway, city and forest scene</b><br>.Best princess runner🏆<br>.<b>Rush as fast as you can</b><br>.<b>Influent screen touch &amp; gravity control</b><br>.Double tap for skateboard, feeling the special running<br>.Challenge the highest score with world players and your friends<br>.Grind trains and buses with your cool crew<br>.Colorful and vivid HD graphics<br>.Powerful music<br>.Upgrade all the properties to get endless power<br>.Get more and more gems<br>.Complete missions, gain experience to unlock level.","€ 0,99 - € 19,99 per item",GAME_ARCADE,204372923,100000000,Thu Sep 24 12:43:30 2020,1600938810,PEGI 7,62M,4.1 en hoger,4.3.6,0 USD,4.0881433
2,https://lh3.googleusercontent.com/BZmWHOpvowCFLTqiydafFzcMJ09HKrH-Z50VvCo75eM0WSOKT3RApt2VOW9shuc5SYc,Subway Surfers,https://play.google.com/store/apps/details?id=com.kiloo.subwaysurf&hl=nl&gl=nl,com.kiloo.subwaysurf,https://play.google.com/store/apps/dev?id=7363891306616760846,SYBO Games,"SPUIT zo snel als je kunt!<br>ONTWIJK de arriverende treinen! <br><br>Help Jake, Tricky &amp; Fresh om te ontsnappen uit handen van de barse inspecteur en zijn hond. <br><br>★ Ren over treinen met je coole team!<br>★ Kleurrijke en levendige HD grafics! <br>★ Surfen op je zwevende board! <br>★ Door verf aangedreven aanstuwingspakket! <br>★ Wees acrobaat zo snel als de bliksem! <br>★ Daag je vrienden uit en help ze! <br><br>Zet de meest gedurfde achtervolging in! <br><br>Een universele App met in HD geoptimaliseerde, grafische weergaven.<br><br>Van Kiloo en Sybo.","€ 0,89 - € 109,99 per item",GAME_ARCADE,1565025726,1000000000,Thu Sep 24 00:21:56 2020,1600894316,PEGI 12,132M,4.4 en hoger,2.7.0,0 USD,4.4387317
3,https://lh3.googleusercontent.com/eJ9OJnbRer1jjg5ZeNAnTXKcGd2B_NEqxCp2UsefcCABeFBaj_pNl_WKYBjup2GVGGc,Fruit Ninja®,https://play.google.com/store/apps/details?id=com.halfbrick.fruitninjafree&hl=nl&gl=nl,com.halfbrick.fruitninjafree,https://play.google.com/store/apps/dev?id=6762212273028554913,Halfbrick Studios,"Welcome to the dojo, ninja. Your objective: become a master of slicing fruit! What better way to do that than play Fruit Ninja, the original hit fruit-slicing mobile game? 🍉<br><br>Unsheathe your blade and start the juicy carnage with the three classic game modes that billions of players have come to know and love. Experience the thrill of setting a new high score in the fan-favourite Arcade mode as you focus on dodging bombs and slicing massive combos with the help of the special Double Score, Freeze or Frenzy bananas. Need something less intense? Simply relax and slash for stress relief in Zen Mode. Finally, cut as much as you can in the endless Classic mode – just avoid the bombs and make sure you don’t drop the fruit! Make your game even more exciting by equipping special powerups that will give your score a juicy boost. 🍓<br><br>Once you’ve sharpened your skills and reflexes, put them to the test in Event mode, where you’ll enter challenging and intense clashes with characters like Truffles the pig, Mari and Rinjin for the chance to win unique swords and dojos that can be used in Classic, Zen and Arcade mode. Spice up your day and make yourself more energetic in our daily Challenge mode - can you out-slice the other ninjas for special prizes and glory? 🏆<br><br>Prove to your friends and family that you’re the top ninja around. Show them how much you can cut in a shared-screen local multiplayer match, or compare your score with your friends to rise through the ranks and reach the top of the leaderboard! Big fan of Fruit Ninja: Puss in Boots? Be sure to challenge yourself with the entertaining and addictive minigames and find your favourite! 🍒<br><br>What are you waiting for? Whether you&#39;re playing for some mindless fun and trying to relax and pass the time, or trying to improve your skills as a master ninja, this is the game for you. Enjoy the awesomeness and believe the hype of Fruit Ninja – chop chop! ⚔️<br><br>View our privacy policy at http://halfbrick.com/pp <br>View our terms of service at http://halfbrick.com/tos<br>Need help with the game? Email us at fruitninja@halfbrick.com","€ 0,99 - € 184,99 per item",GAME_ARCADE,477317586,100000000,Fri Sep 25 09:05:22 2020,1601012122,PEGI 3,Varieert per apparaat,4.1 en hoger,2.8.9,0 USD,4.3129954
4,https://lh3.googleusercontent.com/ymwK2SAqpUJ45tYguS6qpHu1qVmsPzuPAOmFcFyz8rFVZ7m7PfJKziBcN1unQe8Sioo,Street Chaser,https://play.google.com/store/apps/details?id=com.igoldtech.streetchaser&hl=nl&gl=nl,com.igoldtech.streetchaser,https://play.google.com/store/apps/dev?id=7105764108626397066,iGold Technologies,"Your companion was robbed by a gang, You can help by running behind the robber to catch them.<br><br>Run as fast as you can, Dodge the obstacles coming your way.<br>Chase thief without loosing, Catch them by throwing bottles and kicking balls hitting them!<br><br>Avoid obstacles by jumping and sliding while running through the streets,<br>Hit and kick them with objects you pick on your way,<br>Catch all of them to retrieve the handbag.<br><br>Hundreds of missions to play when you are tired of running behind robbers.<br>Missions are of unique objectives with different game types.<br>Progress through the street map by completing missions of types as below:<br>Chase runner, Throw bottles, Kick Balls, Coin Collection, Item Collections, Word Finding and Bring it back.<br><br>Compete online with other street surfers based on your skill.<br>You can play online with eight players at a time.<br>Collect coin rewards based on the rank achieved in multiplayer missions.<br><br>Endless runner mode for chasing all robbers one by one.<br>You can collect more coins in this endless running game and use them for boosting powers.<br><br>Play daily challenges to collect rewards like Lucky wheel spins, Coins &amp; Lives.<br><br>Recent major update refreshed the game totally with several new heroes and features.<br>Online multiplayer runner game with refreshing new streets and buildings.<br>Existing users, update to this version to enjoy more free lives and rewards.<br><br>Game Features<br><br>* Gang of ten robbers<br>* Dozen Heroes to choose<br>* Addictive missions with many game types<br>* Chase run, Missions &amp; Multiplayer game modes<br>* Choose your avatar<br>* Power up with boosts<br>* Compete with friends <br>* Swift controls and game play<br>* Realistic and cool 3D graphics","€ 0,99 - € 69,99 per item",GAME_ADVENTURE,68383485,50000000,Fri Jan 31 17:17:33 2020,1580478453,PEGI 12,89M,4.4 en hoger,4.1.0,0 USD,4.1405864
5,https://play-lh.googleusercontent.com/N0UxhBVUmx8s7y3F7Kqre2AcpXyPDKAp8nHjiPPoOONc_sfugHCYMjBpbUKCMlK_XUs,Hill Climb Racing,https://play.google.com/store/apps/details?id=com.fingersoft.hillclimb&hl=nl&gl=nl,com.fingersoft.hillclimb,https://play.google.com/store/apps/dev?id=7064049075652771302,Fingersoft,"Speel het originele, klassieke Hill Climb Racing! Race de heuvel op in deze op fysica gebaseerde racegame! Speel gratis!<br> <br>Maak kennis met Newton Bill, een jonge en veelbelovende uphill-coureur. Hij staat op het punt op reis te gaan naar plekken waar geen enkele rit ooit nog toe heeft geleid. Van Ragnarok tot een kerncentrale, alle plekken zijn een racecircuit voor Bill. Met weinig respect voor de natuurwetten rust Bill pas als hij de hoogste heuvels op de maan heeft bedwongen! <br> <br>Ga de uitdagingen in unieke heuvelachtige omgevingen aan met heel veel verschillende auto&#39;s. Verdien bonussen voor listige tricks en verzamel munten om je auto te upgraden en nog grotere afstanden af te leggen. Maar pas wel op - Bill is niet meer zo robuust als toen hij jong was! En de tank van zijn oude vertrouwde grafbak is snel leeg.<br> <br>Kenmerken:<br>• ⚡ Offline spelen - Speel wanneer en waar dan ook!<br>• 🚗 Voertuigen - Ontgrendel 29+ voertuigen en kies de beste voor jouw speelstijl<br>• 🔧 Upgrade - Verbeter de motor, ophanging, banden en 4WD van je voertuigen<br>• ⛰️ Rijden - 28+ fases die letterlijk eindeloos zijn<br>• 👍 Geoptimaliseerd - Speelt fijn op apparaten met hoge en lage resolutie<br>• 🛠 Garage - bouw en rij in je droomvoertuig met aangepaste onderdelen!<br> <br>Voertuigen: Hill Climber, motocrossmotor, monstertruck, tractor, hippie auto, eenwieler, quad, toeristenbus, raceauto, politieauto, ambulance, brandweerwagen, sneeuwkat, super terreinwagen en nog veel meer!<br>  <br>Hill Climb Racing is gratis om te spelen, maar er zijn optionele in-app aankopen beschikbaar.<br> <br>Onthoud dat we je feedback altijd lezen en hard werken aan het samenstellen van nieuwe voertuigen, niveaus, onderdelen en natuurlijk het fixen van bugs die je mogelijk tegenkomt. We vinden het dan ook erg fijn als je meldt wat je wel en niet leuk vindt, plus eventuele problemen die je met de game hebt. Stuur een mail naar support@fingersoft.com en vermeld het merk en model van je apparaat.<br> <br> Volg ons:<br>* Facebook: https://www.facebook.com/Fingersoft<br>* Twitter: https://twitter.com/HCR_Official_<br>* Website: https://www.fingersoft.com<br>* Instagram: https://www.instagram.com/hillclimbracing_official<br>* Discord: https://discord.com/invite/fingersoft<br> <br> Gebruiksvoorwaarden: https://fingersoft.com/eula-web/<br> Privacybeleid: https://fingersoft.com/privacy-policy/<br> <br>Hill Climb Racing is een geregistreerd handelsmerk van Fingersoft Ltd. Alle rechten voorbehouden.&quot;<br><br>--- English description ---<br> <br>Face the challenges of unique hill climbing environments with many different cars. Gain bonuses from daring tricks and collect coins to upgrade your car and reach even higher distances. Watch out though - Bill&#39;s stout neck is not what it used to be when he was a kid! And his good old gasoline crematorium will easily run out of fuel.<br> <br> Features:<br> • ⚡ Offline Play - Play whenever &amp; wherever!<br> • 🚗 Vehicles - Unlock 29+ vehicles and choose the best one for your playstyle<br> • 🔧 Upgrade - Improve the engine, suspension, tires &amp; 4WD of your vehicles<br> • ⛰️ Drive - 28+ stages that are literally endless<br> • 👍 Optimized - Plays well on high and low resolution devices<br> • 🛠 Garage mode - build and drive your dream vehicle with custom parts!<br> <br> Vehicles: Hill Climber, motocross bike, monster truck, tractor, hippie van, onewheeler, quad bike, tourist bus, race car, police car, ambulance, fire truck, snow mobile, super offroad, and many more!<br>  <br>Like us at Facebook and stay tuned with all new games and updates: http://www.facebook.com/Fingersoft<br><br>We&#39;d appreciate if you&#39;d report any issues you&#39;re having with the game to support@fingersoft.com, please include your device make and model.<br><br>Hill Climb Racing is a registered trademark of Fingersoft Ltd. All rights reserved.","€ 2,49 - € 117,00 per item",GAME_RACING,704941303,500000000,Fri Aug 28 15:31:48 2020,1598612508,PEGI 3,56M,4.2 en hoger,1.47.1,0 USD,4.3128567
6,https://lh3.googleusercontent.com/SHDsApVesAmjVVGqX8TEh5kXyPJ02TlttTRSKpnTmBel5MPTgBF58a5-uRhZK8ZzAW4,Drop Stack Ball - Fall Helix Blast Crash 3D,https://play.google.com/store/apps/details?id=com.match3blaster.DropStackBallFall&hl=nl&gl=nl,com.match3blaster.DropStackBallFall,https://play.google.com/store/apps/developer?id=Tazkan+Games,Tazkan Games,"The most addictive stack fall game with optimised performance for all devices!<br>Helix Stack Ball is a super fun and addictive one touch casual game.<br>Press and hold on the screen and let the ball go down without touching the obstacles! Hold as long as possible to make combo and break the black blocks. Let the ball fall down from the helix stacks.<br>Stack Ball is a 3d arcade game where players smash, bump and bounce through revolving helix platforms to reach the end.<br>Stack Blast Ball is a Brand New Stack Ball Game, 3D Ball Arcade game with more than 300 plus Levels, Stack Ball 3D Game where players smash, bump and bounce through revolving helix platforms to reach the end.<br><br>How to Play<br>- Just hold your finger to increase the rate of ball fall.<br>- Don&#39;t break or touch the black stacks. <br>- When Tappimg Action Continuously Happen The Stack Ball Change Into The Fire Ball.<br>- Help your ball to reach the bottom of the tower.<br><br>Feature<br>- One tap and easy control.<br>- 300+ exciting levels.<br>- Nice graphics and animtaion.<br>- Addictive gameplay.<br>- Great time killer game.","€ 1,09 - € 12,99 per item",GAME_ARCADE,79545212,50000000,Wed Jul 29 03:06:09 2020,1595975769,PEGI 3,31M,4.1 en hoger,2.91,0 USD,4.1980367
7,https://lh3.googleusercontent.com/_XSRDSFtyJlQvb2fRYSIiB9YGDrx_MnTKvrli4iJmLWC_0a_izIz-C8BKFRXgwBqC30b,Zombie Tsunami,https://play.google.com/store/apps/details?id=net.mobigame.zombietsunami&hl=nl&gl=nl,net.mobigame.zombietsunami,https://play.google.com/store/apps/developer?id=Mobigame+S.A.R.L.,Mobigame S.A.R.L.,"The zombies are revolting ! Attack the city with a horde of zombies, change pedestrians into zombies and create the largest horde.<br>Eat your friends, and challenge them to a crazy race by destroying everything in your path.<br><br>Zombie Tsunami has proudly exceeded 200 million players around the world.<br><br>&quot;Zombie Tsunami is a game you really need to own&quot; (TouchArcade)<br><br>FEATURES<br>- &quot;One touch&quot; gameplay to control the entire hord<br>- 10 delirious bonuses, ninjas, dragons, UFOs, and many more<br>- Many upgrades to unlock<br>- Raise zombie birds and use their powers<br>- More than 300 missions to devour<br>- 11 sets to travel in<br>- Optimized for all Android models<br><br>Why not try our other games: EDGE, Cross Fingers, Perfect Cell, Truckers Delight.<br>Follow us on twitter.com/Mobigame<br>Visit us at http://www.mobigame.net","€ 0,99 - € 99,99 per item",GAME_ARCADE,361066592,100000000,Sat May 16 01:32:38 2020,1589576558,PEGI 3,Varieert per apparaat,Varieert per apparaat,Varieert per apparaat,0 USD,4.354555
8,https://lh3.googleusercontent.com/lfGhy-VzmH1GDXparQE-vJ1JfxpwMlmTe8pf4A6qNFkxC3kTvH6fS5o1YufFdqxiOns,Hunter Assassin,https://play.google.com/store/apps/details?id=com.rubygames.assassin&hl=nl&gl=nl,com.rubygames.assassin,https://play.google.com/store/apps/developer?id=Ruby+Game+Studio,Ruby Game Studio,"Control the assassin and hunt down your targets one by one.  Use your surroundings and shadows to stay hidden from flashlights. <br><br>Targets with automatic machine guns can be lurking around each corner. Attack them swiftly and escape without being spotted. <br><br>Each eliminated target drops valuable gems. Use gems to unlock faster assassins.<br><br>Can you unlock the fastest assassin?<br><br><br>Subscription Terms<br><br>VIP Membership offers a weekly subscription, you will have a 3-days FREE trial period, after this period you will be charged $7.99. After buying the subscription, you will unlock the following features: Ninja Assassin character, all ads removing, 5000 gems and permanent +100% level gem earning. This is an Auto-renewable subscription. The subscription is renewed unless you turn it off 24 hours before the period ends. Your account will be charged for renewal as well. Payment will be charged to iTunes Account at confirmation of purchase. The account will be charged for renewal within 24-hours prior to the end of the current period, and identify the cost of the renewal. Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user&#39;s Account Settings after purchase. Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable. <br><br>For more information, check the links below:<br><br>Policy - http://rubygamestudio.com/privacypolicy.html<br>Subscription Terms - http://rubygamestudio.com/subscription-terms-hunterassassin.html<br>Terms of Use: http://rubygamestudio.com/termsofuse.html<br><br>The prices are set for United States customers. Pricing in other countries may vary and actual charges may be converted to your local currency.<br><br><br>To cancel your Subscription Please visit: https://support.google.com/googleplay/answer/7018481<br><br><br>Contacting Us<br>If there are any questions regarding these terms, you may contact us using the information below. <br><br>Ruby Games <br>Turkey <br>info@rubygamestudio.com","€ 1,59 - € 7,99 per item",GAME_ACTION,205585358,100000000,Wed Aug 19 23:04:26 2020,1597862066,PEGI 7,42M,4.1 en hoger,1.27,0 USD,4.1847553
9,https://lh3.googleusercontent.com/qodgRiD8cfsKNSdj4pvKt3VVE94CaWIM5-y4PE5VdxPqEEuerhWahDIYCEk5DnMMd7Y,Sonic Dash - Endless Running & Racing Game,https://play.google.com/store/apps/details?id=com.sega.sonicdash&hl=nl&gl=nl,com.sega.sonicdash,https://play.google.com/store/apps/dev?id=7891990035506213180,SEGA,"Play as Sonic the Hedgehog as you run, dash, jump and spin your way across stunning 3D environments in his first fun endless runner game. Swipe your way over and under as you race past challenging obstacles in this free fast and frenzied endless running game!<br><br>3 2 1… SONIC…<br>Gotta run fast with Sonic the Hedgehog stars in his first endless running game! How far can you go with this fast and cool hedgehog? <br><br>…DASH!<br>Unleash Sonic’s incredible dash move that allows you to run at insane speed and destroy everything in your path! Race and run through epic courses in this top free endless runner game.<br><br>AMAZING RUNNING ABILITIES<br>Utilize Sonic’s awesome powers to dodge hazards, jump over barriers and speed around loop de loops. Plus defeat despicable enemies using Sonic’s devastating homing attack!<br><br>STUNNING RACE GRAPHICS<br>Sonic’s beautifully detailed world looks its best on your phone and tablet in this fun endless runner! Spend hours racing through this really cool environment.<br><br>MULTIPLE CHARACTERS<br>Choose to run as one of Sonic’s friends, including Tails, Shadow and Knuckles. Choose your favorite runner and blast your way through this awesome endless runner game.<br><br>EPIC BOSS BATTLES<br>Run and race against two of Sonic&#39;s biggest rivals, the despicable Dr. Eggman and the devastatingly deadly Zazz from Sonic Lost World! Use all of Sonic&#39;s agility and speed to take down these villains before it&#39;s too late!<br><br>POWERUPS<br>Unlock, win or buy the best running power-ups to help you run further. Including head starts, shields, ring magnets and unique race score boosters!<br><br>KEEP ON RUNNING<br>Get more rewards the more you run and race! Level up your score multiplier by completing unique missions, or win amazing prizes including Red Star Rings &amp; additional characters by completing Daily Challenges and playing the Daily Spin.<br><br>Download Sonic Dash for free today and run through Sonic’ awesome world! Collect the best runners and see how far you can go! Get ready to play the best free endless runner game in 3… 2… 1.. RUN!<br><br>- - - - <br>Privacy Policy: http://www.sega.com/mprivacy/<br>Terms of Use: http://www.sega.com/Mobile_EULA<br><br>Game apps are ad-supported and no in-app purchases are required to progress; ad-free play option available with in-app purchase.<br><br>Other than for users known to be under 13, this game may include &quot;Interest Based Ads&quot; (please see http://www.sega.com/mprivacy#3IBADiscolure for more information)​ and may collect &quot;Precise Location Data&quot; ​(please see http://www.sega.com/mprivacy#5LocationDataDisclosure ​for more information)​.<br><br>© SEGA. All rights reserved. SEGA, the SEGA logo, SONIC THE HEDGEHOG and SONIC DASH are registered trademarks or trademarks of SEGA Holdings Co., Ltd. or its affiliates.","€ 1,09 - € 109,99 per item",GAME_ARCADE,287017349,100000000,Mon Sep  7 19:41:46 2020,1599491506,PEGI 3,103M,4.4 en hoger,4.13.1,0 USD,4.5756145
